           0.000000   206.57      0.23924      4.06122-321   205.88     -0.10634      4.06122-321   206.54     -0.43290      4.06122-321
           0.678686   367.81       188.97       0.0000       368.16       188.93       0.0000       366.88       188.53       0.0000    
           0.678686   367.81       188.97       0.0000       368.16       188.93       0.0000       366.88       188.53       0.0000    
           0.679042   367.77       189.06       0.0000       368.11       189.03       0.0000       366.84       188.62       0.0000    
           0.679627   367.69       189.21       0.0000       368.04       189.18       0.0000       366.76       188.77       0.0000    
           0.679627   367.69       189.21       0.0000       368.04       189.18       0.0000       366.76       188.77       0.0000    
           0.679736   367.68       189.24       0.0000       368.02       189.21       0.0000       366.74       188.80       0.0000    
           0.680008   367.64       189.30       0.0000       367.99       189.28       0.0000       366.71       188.87       0.0000    
           0.680008   367.64       189.30       0.0000       367.99       189.28       0.0000       366.71       188.87       0.0000    
           0.680111   367.63       189.33       0.0000       367.97       189.31       0.0000       366.69       188.89       0.0000    
           0.680630   367.56       189.46       0.0000       367.91       189.44       0.0000       366.63       189.03       0.0000    
           0.680630   367.56       189.46       0.0000       367.91       189.44       0.0000       366.63       189.03       0.0000    
           0.680863   367.53       189.52       0.0000       367.87       189.51       0.0000       366.59       189.09       0.0000    
           0.681389   367.46       189.65       0.0000       367.80       189.64       0.0000       366.52       189.22       0.0000    
           0.681389   367.46       189.65       0.0000       367.80       189.64       0.0000       366.52       189.22       0.0000    
           0.681686   367.42       189.73       0.0000       367.77       189.72       0.0000       366.49       189.30       0.0000    
           0.682082   367.37       189.83       0.0000       367.71       189.83       0.0000       366.43       189.40       0.0000    
           0.682082   367.37       189.83       0.0000       367.71       189.83       0.0000       366.43       189.40       0.0000    
           0.682363   367.34       189.90       0.0000       367.68       189.90       0.0000       366.40       189.47       0.0000    
           0.682695   367.29       189.98       0.0000       367.63       189.99       0.0000       366.35       189.56       0.0000    
           0.682695   367.29       189.98       0.0000       367.63       189.99       0.0000       366.35       189.56       0.0000    
           0.682855   367.27       190.02       0.0000       367.61       190.03       0.0000       366.33       189.60       0.0000    
           0.683202   367.23       190.11       0.0000       367.56       190.12       0.0000       366.28       189.69       0.0000    
           0.683202   367.23       190.11       0.0000       367.56       190.12       0.0000       366.28       189.69       0.0000    
           0.683284   367.22       190.13       0.0000       367.55       190.14       0.0000       366.27       189.71       0.0000    
           0.683751   367.16       190.24       0.0000       367.49       190.26       0.0000       366.21       189.83       0.0000    
           0.683751   367.16       190.24       0.0000       367.49       190.26       0.0000       366.21       189.83       0.0000    
           0.684347   367.08       190.39       0.0000       367.41       190.42       0.0000       366.13       189.98       0.0000    
           0.684347   367.08       190.39       0.0000       367.41       190.42       0.0000       366.13       189.98       0.0000    
           0.684848   367.01       190.52       0.0000       367.34       190.55       0.0000       366.06       190.11       0.0000    
           0.685428   366.94       190.67       0.0000       367.26       190.70       0.0000       365.99       190.26       0.0000    
           0.685428   366.94       190.67       0.0000       367.26       190.70       0.0000       365.99       190.26       0.0000    
           0.685465   366.93       190.67       0.0000       367.26       190.71       0.0000       365.98       190.27       0.0000    
           0.685592   366.92       190.71       0.0000       367.24       190.75       0.0000       365.97       190.30       0.0000    
           0.685592   366.92       190.71       0.0000       367.24       190.75       0.0000       365.97       190.30       0.0000    
           0.685993   366.87       190.81       0.0000       367.19       190.85       0.0000       365.91       190.41       0.0000    
           0.686584   366.79       190.96       0.0000       367.11       191.01       0.0000       365.83       190.56       0.0000    
           0.686584   366.79       190.96       0.0000       367.11       191.01       0.0000       365.83       190.56       0.0000    
           0.686607   366.79       190.96       0.0000       367.11       191.01       0.0000       365.83       190.56       0.0000    
           0.686835   366.76       191.02       0.0000       367.08       191.07       0.0000       365.80       190.62       0.0000    
           0.686835   366.76       191.02       0.0000       367.08       191.07       0.0000       365.80       190.62       0.0000    
           0.687454   366.68       191.17       0.0000       366.99       191.24       0.0000       365.72       190.78       0.0000    
           0.687454   366.68       191.17       0.0000       366.99       191.24       0.0000       365.72       190.78       0.0000    
           0.688110   366.59       191.34       0.0000       366.90       191.41       0.0000       365.63       190.95       0.0000    
           0.688110   366.59       191.34       0.0000       366.90       191.41       0.0000       365.63       190.95       0.0000    
           0.688190   366.58       191.36       0.0000       366.89       191.43       0.0000       365.62       190.97       0.0000    
           0.688776   366.51       191.50       0.0000       366.81       191.58       0.0000       365.54       191.12       0.0000    
           0.688776   366.51       191.50       0.0000       366.81       191.58       0.0000       365.54       191.12       0.0000    
           0.688902   366.49       191.54       0.0000       366.79       191.62       0.0000       365.52       191.15       0.0000    
           0.689451   366.42       191.67       0.0000       366.72       191.76       0.0000       365.45       191.29       0.0000    
           0.689451   366.42       191.67       0.0000       366.72       191.76       0.0000       365.45       191.29       0.0000    
           0.689849   366.37       191.77       0.0000       366.67       191.86       0.0000       365.40       191.40       0.0000    
           0.690351   366.30       191.90       0.0000       366.60       191.99       0.0000       365.33       191.52       0.0000    
           0.690351   366.30       191.90       0.0000       366.60       191.99       0.0000       365.33       191.52       0.0000    
           0.690399   366.30       191.91       0.0000       366.59       192.01       0.0000       365.32       191.54       0.0000    
           0.690630   366.27       191.97       0.0000       366.56       192.07       0.0000       365.29       191.60       0.0000    
           0.690630   366.27       191.97       0.0000       366.56       192.07       0.0000       365.29       191.60       0.0000    
           0.691026   366.22       192.07       0.0000       366.50       192.17       0.0000       365.24       191.70       0.0000    
           0.691607   366.14       192.21       0.0000       366.42       192.32       0.0000       365.16       191.85       0.0000    
           0.691607   366.14       192.21       0.0000       366.42       192.32       0.0000       365.16       191.85       0.0000    
           0.691636   366.14       192.22       0.0000       366.42       192.33       0.0000       365.16       191.85       0.0000    
           0.691868   366.11       192.28       0.0000       366.39       192.39       0.0000       365.13       191.91       0.0000    
           0.691868   366.11       192.28       0.0000       366.39       192.39       0.0000       365.13       191.91       0.0000    
           0.692399   366.04       192.41       0.0000       366.32       192.53       0.0000       365.05       192.05       0.0000    
           0.692998   365.96       192.56       0.0000       366.23       192.69       0.0000       364.97       192.20       0.0000    
           0.692998   365.96       192.56       0.0000       366.23       192.69       0.0000       364.97       192.20       0.0000    
           0.693039   365.96       192.57       0.0000       366.23       192.70       0.0000       364.97       192.21       0.0000    
           0.693137   365.95       192.60       0.0000       366.21       192.72       0.0000       364.96       192.24       0.0000    
           0.693137   365.95       192.60       0.0000       366.21       192.72       0.0000       364.96       192.24       0.0000    
           0.693712   365.87       192.74       0.0000       366.13       192.87       0.0000       364.88       192.39       0.0000    
           0.694299   365.80       192.89       0.0000       366.05       193.03       0.0000       364.80       192.54       0.0000    
           0.694299   365.80       192.89       0.0000       366.05       193.03       0.0000       364.80       192.54       0.0000    
           0.694352   365.79       192.90       0.0000       366.04       193.04       0.0000       364.79       192.55       0.0000    
           0.694405   365.78       192.92       0.0000       366.04       193.05       0.0000       364.79       192.56       0.0000    
           0.694405   365.78       192.92       0.0000       366.04       193.05       0.0000       364.79       192.56       0.0000    
           0.694975   365.71       193.06       0.0000       365.96       193.20       0.0000       364.71       192.71       0.0000    
           0.695551   365.64       193.20       0.0000       365.88       193.35       0.0000       364.63       192.86       0.0000    
           0.695551   365.64       193.20       0.0000       365.88       193.35       0.0000       364.63       192.86       0.0000    
           0.695574   365.63       193.21       0.0000       365.87       193.36       0.0000       364.63       192.86       0.0000    
           0.695632   365.63       193.22       0.0000       365.87       193.37       0.0000       364.62       192.88       0.0000    
           0.695632   365.63       193.22       0.0000       365.87       193.37       0.0000       364.62       192.88       0.0000    
           0.695908   365.59       193.29       0.0000       365.83       193.45       0.0000       364.58       192.95       0.0000    
           0.696513   365.51       193.44       0.0000       365.74       193.60       0.0000       364.50       193.10       0.0000    
           0.696513   365.51       193.44       0.0000       365.74       193.60       0.0000       364.50       193.10       0.0000    
           0.696869   365.47       193.53       0.0000       365.69       193.70       0.0000       364.45       193.19       0.0000    
           0.696869   365.47       193.53       0.0000       365.69       193.70       0.0000       364.45       193.19       0.0000    
           0.697018   365.45       193.57       0.0000       365.67       193.73       0.0000       364.43       193.23       0.0000    
           0.697644   365.37       193.73       0.0000       365.58       193.90       0.0000       364.35       193.39       0.0000    
           0.697644   365.37       193.73       0.0000       365.58       193.90       0.0000       364.35       193.39       0.0000    
           0.698009   365.32       193.82       0.0000       365.53       193.99       0.0000       364.30       193.48       0.0000    
           0.698487   365.26       193.94       0.0000       365.47       194.12       0.0000       364.24       193.61       0.0000    
           0.698487   365.26       193.94       0.0000       365.47       194.12       0.0000       364.24       193.61       0.0000    
           0.698630   365.24       193.98       0.0000       365.45       194.15       0.0000       364.22       193.64       0.0000    
           0.698893   365.21       194.04       0.0000       365.41       194.22       0.0000       364.18       193.71       0.0000    
           0.698893   365.21       194.04       0.0000       365.41       194.22       0.0000       364.18       193.71       0.0000    
           0.699051   365.19       194.08       0.0000       365.39       194.26       0.0000       364.16       193.75       0.0000    
           0.699536   365.13       194.20       0.0000       365.32       194.39       0.0000       364.09       193.88       0.0000    
           0.699536   365.13       194.20       0.0000       365.32       194.39       0.0000       364.09       193.88       0.0000    
           0.700021   365.06       194.33       0.0000       365.25       194.51       0.0000       364.03       194.00       0.0000    
           0.700021   365.06       194.33       0.0000       365.25       194.51       0.0000       364.03       194.00       0.0000    
           0.700292   365.03       194.39       0.0000       365.21       194.58       0.0000       363.99       194.07       0.0000    
           0.700906   364.95       194.55       0.0000       365.12       194.74       0.0000       363.91       194.23       0.0000    
           0.700906   364.95       194.55       0.0000       365.12       194.74       0.0000       363.91       194.23       0.0000    
           0.701268   364.90       194.64       0.0000       365.07       194.84       0.0000       363.86       194.32       0.0000    
           0.701268   364.90       194.64       0.0000       365.07       194.84       0.0000       363.86       194.32       0.0000    
           0.701349   364.89       194.66       0.0000       365.06       194.86       0.0000       363.85       194.34       0.0000    
           0.701974   364.81       194.82       0.0000       364.97       195.02       0.0000       363.76       194.50       0.0000    
           0.701974   364.81       194.82       0.0000       364.97       195.02       0.0000       363.76       194.50       0.0000    
           0.702405   364.76       194.93       0.0000       364.91       195.13       0.0000       363.70       194.61       0.0000    
           0.702952   364.69       195.06       0.0000       364.83       195.27       0.0000       363.63       194.75       0.0000    
           0.702952   364.69       195.06       0.0000       364.83       195.27       0.0000       363.63       194.75       0.0000    
           0.703052   364.68       195.09       0.0000       364.82       195.30       0.0000       363.62       194.77       0.0000    
           0.703250   364.65       195.14       0.0000       364.79       195.35       0.0000       363.59       194.82       0.0000    
           0.703250   364.65       195.14       0.0000       364.79       195.35       0.0000       363.59       194.82       0.0000    
           0.703690   364.60       195.25       0.0000       364.73       195.46       0.0000       363.53       194.94       0.0000    
           0.704218   364.53       195.38       0.0000       364.65       195.60       0.0000       363.46       195.07       0.0000    
           0.704218   364.53       195.38       0.0000       364.65       195.60       0.0000       363.46       195.07       0.0000    
           0.704408   364.50       195.43       0.0000       364.62       195.64       0.0000       363.43       195.12       0.0000    
           0.704408   364.50       195.43       0.0000       364.62       195.64       0.0000       363.43       195.12       0.0000    
           0.704792   364.45       195.53       0.0000       364.57       195.74       0.0000       363.38       195.22       0.0000    
           0.705418   364.38       195.69       0.0000       364.48       195.90       0.0000       363.30       195.38       0.0000    
           0.705418   364.38       195.69       0.0000       364.48       195.90       0.0000       363.30       195.38       0.0000    
           0.705673   364.34       195.75       0.0000       364.44       195.97       0.0000       363.26       195.44       0.0000    
           0.705673   364.34       195.75       0.0000       364.44       195.97       0.0000       363.26       195.44       0.0000    
           0.706305   364.26       195.91       0.0000       364.35       196.13       0.0000       363.17       195.60       0.0000    
           0.706305   364.26       195.91       0.0000       364.35       196.13       0.0000       363.17       195.60       0.0000    
           0.706976   364.18       196.08       0.0000       364.25       196.30       0.0000       363.08       195.78       0.0000    
           0.706976   364.18       196.08       0.0000       364.25       196.30       0.0000       363.08       195.78       0.0000    
           0.707463   364.11       196.20       0.0000       364.18       196.43       0.0000       363.02       195.90       0.0000    
           0.708034   364.04       196.35       0.0000       364.10       196.57       0.0000       362.94       196.05       0.0000    
           0.708034   364.04       196.35       0.0000       364.10       196.57       0.0000       362.94       196.05       0.0000    
           0.708139   364.03       196.38       0.0000       364.08       196.60       0.0000       362.92       196.07       0.0000    
           0.708280   364.01       196.41       0.0000       364.06       196.63       0.0000       362.91       196.11       0.0000    
           0.708280   364.01       196.41       0.0000       364.06       196.63       0.0000       362.91       196.11       0.0000    
           0.708681   363.96       196.51       0.0000       364.00       196.74       0.0000       362.85       196.21       0.0000    
           0.709205   363.89       196.65       0.0000       363.93       196.87       0.0000       362.78       196.34       0.0000    
           0.709205   363.89       196.65       0.0000       363.93       196.87       0.0000       362.78       196.34       0.0000    
           0.709294   363.88       196.67       0.0000       363.91       196.89       0.0000       362.77       196.37       0.0000    
           0.709522   363.85       196.73       0.0000       363.88       196.95       0.0000       362.74       196.42       0.0000    
           0.709522   363.85       196.73       0.0000       363.88       196.95       0.0000       362.74       196.42       0.0000    
           0.709894   363.80       196.82       0.0000       363.83       197.04       0.0000       362.68       196.52       0.0000    
           0.710433   363.74       196.96       0.0000       363.75       197.18       0.0000       362.61       196.66       0.0000    
           0.710433   363.74       196.96       0.0000       363.75       197.18       0.0000       362.61       196.66       0.0000    
           0.710609   363.71       197.01       0.0000       363.72       197.22       0.0000       362.59       196.70       0.0000    
           0.710866   363.68       197.07       0.0000       363.69       197.29       0.0000       362.55       196.77       0.0000    
           0.710866   363.68       197.07       0.0000       363.69       197.29       0.0000       362.55       196.77       0.0000    
           0.711338   363.62       197.19       0.0000       363.62       197.41       0.0000       362.49       196.89       0.0000    
           0.711338   363.62       197.19       0.0000       363.62       197.41       0.0000       362.49       196.89       0.0000    
           0.711798   363.56       197.31       0.0000       363.55       197.52       0.0000       362.42       197.00       0.0000    
           0.712407   363.48       197.47       0.0000       363.46       197.68       0.0000       362.34       197.16       0.0000    
           0.712407   363.48       197.47       0.0000       363.46       197.68       0.0000       362.34       197.16       0.0000    
           0.712504   363.47       197.49       0.0000       363.45       197.70       0.0000       362.33       197.18       0.0000    
           0.712673   363.45       197.53       0.0000       363.42       197.74       0.0000       362.30       197.23       0.0000    
           0.712673   363.45       197.53       0.0000       363.42       197.74       0.0000       362.30       197.23       0.0000    
           0.713058   363.40       197.63       0.0000       363.36       197.84       0.0000       362.25       197.32       0.0000    
           0.713588   363.33       197.77       0.0000       363.29       197.97       0.0000       362.18       197.46       0.0000    
           0.713588   363.33       197.77       0.0000       363.29       197.97       0.0000       362.18       197.46       0.0000    
           0.713657   363.32       197.79       0.0000       363.28       197.99       0.0000       362.17       197.48       0.0000    
           0.713901   363.29       197.85       0.0000       363.24       198.05       0.0000       362.14       197.54       0.0000    
           0.713901   363.29       197.85       0.0000       363.24       198.05       0.0000       362.14       197.54       0.0000    
           0.714204   363.25       197.93       0.0000       363.20       198.13       0.0000       362.09       197.62       0.0000    
           0.714763   363.18       198.07       0.0000       363.11       198.27       0.0000       362.02       197.76       0.0000    
           0.714763   363.18       198.07       0.0000       363.11       198.27       0.0000       362.02       197.76       0.0000    
           0.714845   363.17       198.09       0.0000       363.10       198.29       0.0000       362.01       197.78       0.0000    
           0.715170   363.13       198.18       0.0000       363.06       198.37       0.0000       361.96       197.86       0.0000    
           0.715170   363.13       198.18       0.0000       363.06       198.37       0.0000       361.96       197.86       0.0000    
           0.715751   363.05       198.33       0.0000       362.97       198.51       0.0000       361.88       198.01       0.0000    
           0.715751   363.05       198.33       0.0000       362.97       198.51       0.0000       361.88       198.01       0.0000    
           0.716110   363.01       198.42       0.0000       362.92       198.60       0.0000       361.83       198.10       0.0000    
           0.716704   362.93       198.57       0.0000       362.83       198.75       0.0000       361.75       198.25       0.0000    
           0.716704   362.93       198.57       0.0000       362.83       198.75       0.0000       361.75       198.25       0.0000    
           0.716828   362.91       198.60       0.0000       362.81       198.78       0.0000       361.73       198.28       0.0000    
           0.717097   362.88       198.67       0.0000       362.77       198.85       0.0000       361.70       198.35       0.0000    
           0.717097   362.88       198.67       0.0000       362.77       198.85       0.0000       361.70       198.35       0.0000    
           0.717625   362.81       198.81       0.0000       362.70       198.98       0.0000       361.62       198.49       0.0000    
           0.717625   362.81       198.81       0.0000       362.70       198.98       0.0000       361.62       198.49       0.0000    
           0.717840   362.78       198.87       0.0000       362.66       199.03       0.0000       361.59       198.54       0.0000    
           0.718446   362.70       199.02       0.0000       362.58       199.18       0.0000       361.51       198.69       0.0000    
           0.718446   362.70       199.02       0.0000       362.58       199.18       0.0000       361.51       198.69       0.0000    
           0.718608   362.68       199.07       0.0000       362.55       199.22       0.0000       361.49       198.74       0.0000    
           0.719021   362.63       199.17       0.0000       362.49       199.32       0.0000       361.43       198.84       0.0000    
           0.719021   362.63       199.17       0.0000       362.49       199.32       0.0000       361.43       198.84       0.0000    
           0.719102   362.62       199.19       0.0000       362.48       199.34       0.0000       361.42       198.86       0.0000    
           0.719567   362.56       199.31       0.0000       362.41       199.46       0.0000       361.36       198.98       0.0000    
           0.719567   362.56       199.31       0.0000       362.41       199.46       0.0000       361.36       198.98       0.0000    
           0.720018   362.50       199.43       0.0000       362.35       199.57       0.0000       361.29       199.09       0.0000    
           0.720566   362.42       199.57       0.0000       362.27       199.70       0.0000       361.22       199.23       0.0000    
           0.720566   362.42       199.57       0.0000       362.27       199.70       0.0000       361.22       199.23       0.0000    
           0.720744   362.40       199.62       0.0000       362.24       199.75       0.0000       361.19       199.28       0.0000    
           0.720744   362.40       199.62       0.0000       362.24       199.75       0.0000       361.19       199.28       0.0000    
           0.720997   362.37       199.69       0.0000       362.20       199.81       0.0000       361.16       199.34       0.0000    
           0.721625   362.28       199.85       0.0000       362.11       199.96       0.0000       361.07       199.50       0.0000    
           0.721625   362.28       199.85       0.0000       362.11       199.96       0.0000       361.07       199.50       0.0000    
           0.721698   362.27       199.87       0.0000       362.10       199.98       0.0000       361.06       199.52       0.0000    
           0.722073   362.22       199.97       0.0000       362.05       200.07       0.0000       361.01       199.62       0.0000    
           0.722073   362.22       199.97       0.0000       362.05       200.07       0.0000       361.01       199.62       0.0000    
           0.722565   362.16       200.10       0.0000       361.98       200.19       0.0000       360.94       199.74       0.0000    
           0.723120   362.08       200.24       0.0000       361.90       200.33       0.0000       360.87       199.88       0.0000    
           0.723120   362.08       200.24       0.0000       361.90       200.33       0.0000       360.87       199.88       0.0000    
           0.723207   362.07       200.26       0.0000       361.89       200.35       0.0000       360.85       199.90       0.0000    
           0.723344   362.05       200.30       0.0000       361.87       200.38       0.0000       360.83       199.94       0.0000    
           0.723344   362.05       200.30       0.0000       361.87       200.38       0.0000       360.83       199.94       0.0000    
           0.723889   361.98       200.44       0.0000       361.79       200.52       0.0000       360.76       200.08       0.0000    
           0.723889   361.98       200.44       0.0000       361.79       200.52       0.0000       360.76       200.08       0.0000    
           0.724110   361.95       200.50       0.0000       361.76       200.57       0.0000       360.73       200.13       0.0000    
           0.724735   361.86       200.66       0.0000       361.67       200.72       0.0000       360.64       200.29       0.0000    
           0.724735   361.86       200.66       0.0000       361.67       200.72       0.0000       360.64       200.29       0.0000    
           0.725118   361.81       200.76       0.0000       361.61       200.82       0.0000       360.59       200.39       0.0000    
           0.725525   361.76       200.87       0.0000       361.55       200.92       0.0000       360.53       200.49       0.0000    
           0.725525   361.76       200.87       0.0000       361.55       200.92       0.0000       360.53       200.49       0.0000    
           0.725713   361.73       200.92       0.0000       361.53       200.96       0.0000       360.51       200.54       0.0000    
           0.725959   361.70       200.98       0.0000       361.49       201.02       0.0000       360.47       200.60       0.0000    
           0.725959   361.70       200.98       0.0000       361.49       201.02       0.0000       360.47       200.60       0.0000    
           0.726094   361.68       201.02       0.0000       361.47       201.06       0.0000       360.45       200.64       0.0000    
           0.726534   361.62       201.13       0.0000       361.41       201.16       0.0000       360.39       200.75       0.0000    
           0.726534   361.62       201.13       0.0000       361.41       201.16       0.0000       360.39       200.75       0.0000    
           0.727025   361.55       201.26       0.0000       361.34       201.28       0.0000       360.32       200.87       0.0000    
           0.727519   361.48       201.39       0.0000       361.27       201.40       0.0000       360.25       201.00       0.0000    
           0.727519   361.48       201.39       0.0000       361.27       201.40       0.0000       360.25       201.00       0.0000    
           0.727632   361.47       201.42       0.0000       361.25       201.43       0.0000       360.24       201.03       0.0000    
           0.727769   361.45       201.46       0.0000       361.23       201.46       0.0000       360.22       201.06       0.0000    
           0.727769   361.45       201.46       0.0000       361.23       201.46       0.0000       360.22       201.06       0.0000    
           0.728294   361.38       201.59       0.0000       361.16       201.59       0.0000       360.15       201.19       0.0000    
           0.728294   361.38       201.59       0.0000       361.16       201.59       0.0000       360.15       201.19       0.0000    
           0.728463   361.35       201.64       0.0000       361.13       201.63       0.0000       360.12       201.24       0.0000    
           0.729082   361.27       201.80       0.0000       361.05       201.78       0.0000       360.04       201.39       0.0000    
           0.729082   361.27       201.80       0.0000       361.05       201.78       0.0000       360.04       201.39       0.0000    
           0.729523   361.21       201.91       0.0000       360.98       201.89       0.0000       359.98       201.50       0.0000    
           0.729982   361.14       202.03       0.0000       360.92       202.00       0.0000       359.91       201.62       0.0000    
           0.729982   361.14       202.03       0.0000       360.92       202.00       0.0000       359.91       201.62       0.0000    
           0.730171   361.11       202.08       0.0000       360.89       202.05       0.0000       359.88       201.67       0.0000    
           0.730171   361.11       202.08       0.0000       360.89       202.05       0.0000       359.88       201.67       0.0000    
           0.730580   361.06       202.19       0.0000       360.83       202.15       0.0000       359.83       201.77       0.0000    
           0.731207   360.97       202.35       0.0000       360.75       202.30       0.0000       359.74       201.93       0.0000    
           0.731207   360.97       202.35       0.0000       360.75       202.30       0.0000       359.74       201.93       0.0000    
           0.731409   360.94       202.41       0.0000       360.72       202.35       0.0000       359.71       201.98       0.0000    
           0.731628   360.91       202.46       0.0000       360.69       202.40       0.0000       359.68       202.04       0.0000    
           0.731628   360.91       202.46       0.0000       360.69       202.40       0.0000       359.68       202.04       0.0000    
           0.731830   360.88       202.52       0.0000       360.66       202.45       0.0000       359.65       202.09       0.0000    
           0.732256   360.82       202.63       0.0000       360.60       202.55       0.0000       359.59       202.20       0.0000    
           0.732256   360.82       202.63       0.0000       360.60       202.55       0.0000       359.59       202.20       0.0000    
           0.732535   360.78       202.70       0.0000       360.56       202.62       0.0000       359.55       202.27       0.0000    
           0.732962   360.72       202.81       0.0000       360.50       202.72       0.0000       359.50       202.37       0.0000    
           0.732962   360.72       202.81       0.0000       360.50       202.72       0.0000       359.50       202.37       0.0000    
           0.733140   360.69       202.86       0.0000       360.47       202.77       0.0000       359.47       202.42       0.0000    
           0.733489   360.65       202.95       0.0000       360.43       202.85       0.0000       359.42       202.51       0.0000    
           0.733489   360.65       202.95       0.0000       360.43       202.85       0.0000       359.42       202.51       0.0000    
           0.733884   360.59       203.05       0.0000       360.37       202.95       0.0000       359.37       202.61       0.0000    
           0.734335   360.52       203.17       0.0000       360.31       203.06       0.0000       359.30       202.72       0.0000    
           0.734335   360.52       203.17       0.0000       360.31       203.06       0.0000       359.30       202.72       0.0000    
           0.734538   360.50       203.22       0.0000       360.28       203.11       0.0000       359.27       202.77       0.0000    
           0.734771   360.46       203.28       0.0000       360.25       203.16       0.0000       359.24       202.83       0.0000    
           0.734771   360.46       203.28       0.0000       360.25       203.16       0.0000       359.24       202.83       0.0000    
           0.735110   360.41       203.37       0.0000       360.20       203.25       0.0000       359.19       202.92       0.0000    
           0.735535   360.35       203.48       0.0000       360.14       203.35       0.0000       359.13       203.02       0.0000    
           0.735535   360.35       203.48       0.0000       360.14       203.35       0.0000       359.13       203.02       0.0000    
           0.735791   360.31       203.55       0.0000       360.10       203.41       0.0000       359.10       203.09       0.0000    
           0.736081   360.27       203.62       0.0000       360.06       203.48       0.0000       359.06       203.16       0.0000    
           0.736081   360.27       203.62       0.0000       360.06       203.48       0.0000       359.06       203.16       0.0000    
           0.736315   360.24       203.68       0.0000       360.03       203.54       0.0000       359.03       203.22       0.0000    
           0.736686   360.19       203.78       0.0000       359.98       203.63       0.0000       358.97       203.32       0.0000    
           0.736686   360.19       203.78       0.0000       359.98       203.63       0.0000       358.97       203.32       0.0000    
           0.736991   360.14       203.86       0.0000       359.94       203.71       0.0000       358.93       203.39       0.0000    
           0.737386   360.08       203.96       0.0000       359.88       203.80       0.0000       358.88       203.49       0.0000    
           0.737386   360.08       203.96       0.0000       359.88       203.80       0.0000       358.88       203.49       0.0000    
           0.737656   360.05       204.03       0.0000       359.84       203.87       0.0000       358.84       203.56       0.0000    
           0.737980   360.00       204.11       0.0000       359.80       203.95       0.0000       358.79       203.64       0.0000    
           0.737980   360.00       204.11       0.0000       359.80       203.95       0.0000       358.79       203.64       0.0000    
           0.738175   359.97       204.16       0.0000       359.77       203.99       0.0000       358.76       203.69       0.0000    
           0.738533   359.92       204.26       0.0000       359.72       204.08       0.0000       358.71       203.78       0.0000    
           0.738533   359.92       204.26       0.0000       359.72       204.08       0.0000       358.71       203.78       0.0000    
           0.738895   359.86       204.35       0.0000       359.67       204.17       0.0000       358.66       203.87       0.0000    
           0.739328   359.80       204.46       0.0000       359.61       204.28       0.0000       358.60       203.98       0.0000    
           0.739328   359.80       204.46       0.0000       359.61       204.28       0.0000       358.60       203.98       0.0000    
           0.739465   359.78       204.50       0.0000       359.59       204.31       0.0000       358.58       204.02       0.0000    
           0.739732   359.74       204.57       0.0000       359.56       204.37       0.0000       358.55       204.08       0.0000    
           0.739732   359.74       204.57       0.0000       359.56       204.37       0.0000       358.55       204.08       0.0000    
           0.739929   359.71       204.62       0.0000       359.53       204.42       0.0000       358.52       204.13       0.0000    
           0.740420   359.64       204.74       0.0000       359.46       204.54       0.0000       358.45       204.26       0.0000    
           0.740420   359.64       204.74       0.0000       359.46       204.54       0.0000       358.45       204.26       0.0000    
           0.740746   359.59       204.83       0.0000       359.41       204.62       0.0000       358.40       204.34       0.0000    
           0.741178   359.53       204.94       0.0000       359.35       204.73       0.0000       358.34       204.45       0.0000    
           0.741178   359.53       204.94       0.0000       359.35       204.73       0.0000       358.34       204.45       0.0000    
           0.741309   359.51       204.97       0.0000       359.34       204.76       0.0000       358.32       204.48       0.0000    
           0.741612   359.47       205.05       0.0000       359.29       204.83       0.0000       358.28       204.56       0.0000    
           0.741612   359.47       205.05       0.0000       359.29       204.83       0.0000       358.28       204.56       0.0000    
           0.741808   359.44       205.10       0.0000       359.27       204.88       0.0000       358.25       204.61       0.0000    
           0.742305   359.36       205.23       0.0000       359.20       205.00       0.0000       358.18       204.73       0.0000    
           0.742305   359.36       205.23       0.0000       359.20       205.00       0.0000       358.18       204.73       0.0000    
           0.742464   359.34       205.27       0.0000       359.18       205.04       0.0000       358.16       204.77       0.0000    
           0.742896   359.28       205.38       0.0000       359.12       205.15       0.0000       358.10       204.88       0.0000    
           0.742896   359.28       205.38       0.0000       359.12       205.15       0.0000       358.10       204.88       0.0000    
           0.743035   359.26       205.42       0.0000       359.10       205.18       0.0000       358.08       204.92       0.0000    
           0.743505   359.19       205.54       0.0000       359.03       205.30       0.0000       358.01       205.04       0.0000    
           0.743505   359.19       205.54       0.0000       359.03       205.30       0.0000       358.01       205.04       0.0000    
           0.743732   359.15       205.59       0.0000       359.00       205.35       0.0000       357.98       205.09       0.0000    
           0.744220   359.08       205.72       0.0000       358.93       205.47       0.0000       357.91       205.22       0.0000    
           0.744220   359.08       205.72       0.0000       358.93       205.47       0.0000       357.91       205.22       0.0000    
           0.744585   359.03       205.81       0.0000       358.88       205.56       0.0000       357.86       205.31       0.0000    
           0.744986   358.97       205.92       0.0000       358.83       205.66       0.0000       357.80       205.41       0.0000    
           0.744986   358.97       205.92       0.0000       358.83       205.66       0.0000       357.80       205.41       0.0000    
           0.745049   358.96       205.93       0.0000       358.82       205.67       0.0000       357.80       205.42       0.0000    
           0.745312   358.92       206.00       0.0000       358.78       205.74       0.0000       357.76       205.49       0.0000    
           0.745312   358.92       206.00       0.0000       358.78       205.74       0.0000       357.76       205.49       0.0000    
